KUK_ID,class,FileName,FolderPath,subcorpus,DocumentTitle,Readability,ClarityPursuit,SyllogismBased,SourceDB,target_fpath
CzCDC_SupC004894,bad,rozhodnuti-6_Tdo_847_2003,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 847/2003,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_847_2003.txt
CzCDC_SupC005504,bad,rozhodnuti-6_Tdo_578_2012,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 578/2012,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_578_2012.txt
CzCDC_SupC005639,bad,rozhodnuti-6_Tdo_520_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 520/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_520_2011.txt
CzCDC_SupC006093,bad,rozhodnuti-6_Tdo_322_2010,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 322/2010,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_322_2010.txt
CzCDC_SupC006406,bad,rozhodnuti-6_Tdo_188_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 188/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_188_2005.txt
CzCDC_SupC006505,bad,rozhodnuti-6_Tdo_1624_2008,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 1624/2008,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_1624_2008.txt
CzCDC_SupC006869,bad,rozhodnuti-6_Tdo_1424_2008,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 1424/2008,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_1424_2008.txt
CzCDC_SupC007262,bad,rozhodnuti-6_Tdo_1237_2007,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 1237/2007,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_1237_2007.txt
CzCDC_SupA011921,bad,0207_6Azs_0400059A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Azs 207/2004-59,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0207_6Azs_0400059A_prevedeno.txt
CzCDC_SupA011979,bad,0018_6Azs_13_20131118165818_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Azs 18/2013-37,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0018_6Azs_13_20131118165818_prevedeno.txt
CzCDC_SupA012710,bad,0027_6As__100_20110405033033_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 As 27/2010-210,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0027_6As__100_20110405033033_prevedeno.txt
CzCDC_SupA014171,bad,0015_6Ads_1300014_20180208134818_20180413122113_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Ads 15/2013-14,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0015_6Ads_1300014_20180208134818_20180413122113_prevedeno.txt
CzCDC_SupA014217,bad,0139_6Ads_110_20120103024034_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Ads 139/2011-82,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0139_6Ads_110_20120103024034_prevedeno.txt
CzCDC_SupC008414,bad,rozhodnuti-5_Tdo_438_2017,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,5 Tdo 438/2017,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-5_Tdo_438_2017.txt
CzCDC_SupC008731,bad,rozhodnuti-5_Tdo_1595_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,5 Tdo 1595/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-5_Tdo_1595_2014.txt
CzCDC_SupC008990,bad,rozhodnuti-5_Tdo_1270_2017,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,5 Tdo 1270/2017,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-5_Tdo_1270_2017.txt
CzCDC_SupA014493,bad,0078_5Azs_1800021_20180801160433_20180802132048_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Azs 78/2018-21,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0078_5Azs_1800021_20180801160433_20180802132048_prevedeno.txt
CzCDC_SupA014557,bad,0006_5Azs_1000_efbb1338_1608_4a21_957d_36ac519b7c77_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Azs 6/2010-83,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0006_5Azs_1000_efbb1338_1608_4a21_957d_36ac519b7c77_prevedeno.txt
CzCDC_SupA015220,bad,0008_5As__0600059A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 8/2006-59,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0008_5As__0600059A_prevedeno.txt
CzCDC_SupA015379,bad,0059_5As__120_20120626011623_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 59/2012-30,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0059_5As__120_20120626011623_prevedeno.txt
CzCDC_SupA015394,bad,0057_5As__130_20131011132952_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 57/2013-16,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0057_5As__130_20131011132952_prevedeno.txt
CzCDC_SupA015517,bad,0041_5As__1500035_20160607093855_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 41/2015-35,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0041_5As__1500035_20160607093855_prevedeno.txt
CzCDC_SupA015644,bad,0003_5As__1600020_20160425135513_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 3/2016-20,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0003_5As__1600020_20160425135513_prevedeno.txt
CzCDC_SupA015836,bad,0020_5As__0900_0aca9b7b_dd63_4d0b_914c_4d832caeb3a9_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 20/2009-74,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0020_5As__0900_0aca9b7b_dd63_4d0b_914c_4d832caeb3a9_prevedeno.txt
CzCDC_SupA015872,bad,0019_5As__100_20110316023602_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 19/2010 - 42,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0019_5As__100_20110316023602_prevedeno.txt
CzCDC_SupA016132,bad,0110_5As__130_20140220080930_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 110/2013-14,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0110_5As__130_20140220080930_prevedeno.txt
CzCDC_SupA016193,bad,0001_5As__0900051A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 As 1/2009-51,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0001_5As__0900051A_prevedeno.txt
CzCDC_SupA016211,bad,0004_5Aps_11_20111003095507_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Aps 4/2011-326,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0004_5Aps_11_20111003095507_prevedeno.txt
CzCDC_SupA016272,bad,0007_5Ans_130_20131205101157_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Ans 7/2013-21,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0007_5Ans_130_20131205101157_prevedeno.txt
CzCDC_SupA016617,bad,0060_5Afs_1700060_20180205134356_20180207104017_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 60/2017-60,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0060_5Afs_1700060_20180205134356_20180207104017_prevedeno.txt
CzCDC_SupA016812,bad,0039_5Afs_110_20120228095443_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 39/2011-162,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0039_5Afs_110_20120228095443_prevedeno.txt
CzCDC_SupA016831,bad,0037_5Afs_0800071A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 37/2008-71,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0037_5Afs_0800071A_prevedeno.txt
CzCDC_SupA017234,bad,0013_5Afs_1300030_20150305102408_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 13/2013-30,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0013_5Afs_1300030_20150305102408_prevedeno.txt
CzCDC_SupA017242,bad,0128_5Afs_130_20140214135346_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 128/2013-32,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0128_5Afs_130_20140214135346_prevedeno.txt
CzCDC_SupA017315,bad,0011_5Afs_0600077A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 11/2006 - 77,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0011_5Afs_0600077A_prevedeno.txt
CzCDC_SupA017317,bad,0109_5Afs_1500035_20160608083135_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 109/2015-35,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0109_5Afs_1500035_20160608083135_prevedeno.txt
CzCDC_SupC009353,bad,rozhodnuti-4_Tz_51_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Tz 51/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Tz_51_2009.txt
CzCDC_SupC010423,bad,rozhodnuti-4_Tdo_268_2015,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Tdo 268/2015,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Tdo_268_2015.txt
CzCDC_SupC010946,bad,rozhodnuti-4_Tdo_128_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Tdo 128/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Tdo_128_2014.txt
CzCDC_SupC011099,bad,rozhodnuti-4_Tdo_1159_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Tdo 1159/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Tdo_1159_2011.txt
CzCDC_SupA018357,bad,0094_4As__140_20140514153114_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 As 94/2014-14,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0094_4As__140_20140514153114_prevedeno.txt
CzCDC_SupA018688,bad,0040_4As__0800050A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 As 40/2008-50,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0040_4As__0800050A_prevedeno.txt
CzCDC_SupA018761,bad,0017_4As__1300001_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 As 31/2010-73,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0017_4As__1300001_prevedeno.txt
CzCDC_SupA019363,bad,0010_4As__140_20140224154630_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 As 10/2014-7,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0010_4As__140_20140224154630_prevedeno.txt
CzCDC_SupA019761,bad,0009_4Ads_1100_20110412095125_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 9/2011-56,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0009_4Ads_1100_20110412095125_prevedeno.txt
CzCDC_SupA020029,bad,0048_4Ads_1200_20120919102148_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 48/2012-24,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0048_4Ads_1200_20120919102148_prevedeno.txt
CzCDC_SupA020030,bad,0048_4Ads_1000_d0049282_38bb_4175_ac38_9d3ffb241337_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 48/2010-94,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0048_4Ads_1000_d0049282_38bb_4175_ac38_9d3ffb241337_prevedeno.txt
CzCDC_SupA020303,bad,0156_4Ads_1400029_20140918075555_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 156/2014-29,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0156_4Ads_1400029_20140918075555_prevedeno.txt
CzCDC_SupC011606,bad,rozhodnuti-33_Odo_541_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Odo 541/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Odo_541_2005.txt
CzCDC_SupC012531,bad,rozhodnuti-33_Cdo_5102_2015,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 5102/2015,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_5102_2015.txt
CzCDC_SupC012718,bad,rozhodnuti-33_Cdo_4601_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 4601/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_4601_2014.txt
CzCDC_SupC013011,bad,rozhodnuti-33_Cdo_3997_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 3997/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_3997_2014.txt
CzCDC_SupC013599,bad,rozhodnuti-33_Cdo_2924_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 2924/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_2924_2016.txt
CzCDC_SupC013686,bad,rozhodnuti-33_Cdo_276_2012,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 276/2012,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_276_2012.txt
CzCDC_SupC014518,bad,rozhodnuti-33_Cdo_1232_2010,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 1232/2010,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_1232_2010.txt
CzCDC_SupC014649,bad,rozhodnuti-32_Odo_931_2002,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Odo 931/2002,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Odo_931_2002.txt
CzCDC_SupC014987,bad,rozhodnuti-32_Nd_80_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Nd 80/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Nd_80_2016.txt
CzCDC_SupC015261,bad,rozhodnuti-32_Cdo_626_2010,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 626/2010,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_626_2010.txt
CzCDC_SupC016009,bad,rozhodnuti-32_Cdo_3718_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 3718/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_3718_2014.txt
CzCDC_SupC016118,bad,rozhodnuti-32_Cdo_3525_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 3525/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_3525_2016.txt
CzCDC_SupC016620,bad,rozhodnuti-32_Cdo_2485_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 2485/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_2485_2011.txt
CzCDC_SupC016773,bad,rozhodnuti-32_Cdo_2138_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 2138/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_2138_2016.txt
CzCDC_SupC016878,bad,rozhodnuti-32_Cdo_1917_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 1917/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_1917_2011.txt
CzCDC_SupC017157,bad,rozhodnuti-32_Cdo_1289_2017,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 1289/2017,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_1289_2017.txt
CzCDC_SupC017171,bad,rozhodnuti-32_Cdo_126_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 126/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_126_2014.txt
CzCDC_SupC017244,bad,rozhodnuti-32_Cdo_111_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 111/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_111_2014.txt
CzCDC_SupC017281,bad,rozhodnuti-32_Cdo_1024_2013,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 1024/2013,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_1024_2013.txt
CzCDC_SupC017625,bad,rozhodnuti-30_Nd_15_2018,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Nd 15/2018,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Nd_15_2018.txt
CzCDC_SupC017975,bad,rozhodnuti-30_Cdo_729_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 729/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_729_2011.txt
CzCDC_SupC018122,bad,rozhodnuti-30_Cdo_610_2017,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 610/2017,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_610_2017.txt
CzCDC_SupC018829,bad,rozhodnuti-30_Cdo_4890_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 4890/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_4890_2016.txt
CzCDC_SupC018926,bad,rozhodnuti-30_Cdo_4779_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 4779/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_4779_2016.txt
CzCDC_SupC019197,bad,rozhodnuti-30_Cdo_4472_2015,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 4472/2015,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_4472_2015.txt
CzCDC_SupC019625,bad,rozhodnuti-30_Cdo_4051_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 4051/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_4051_2011.txt
CzCDC_SupC019856,bad,rozhodnuti-30_Cdo_3850_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3850/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3850_2014.txt
CzCDC_SupC020186,bad,rozhodnuti-30_Cdo_3550_2010,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3550/2010,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3550_2010.txt
CzCDC_SupC020349,bad,rozhodnuti-30_Cdo_3402_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3402/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3402_2009.txt
CzCDC_SupC020430,bad,rozhodnuti-30_Cdo_3353_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3353/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3353_2016.txt
CzCDC_SupC020615,bad,rozhodnuti-30_Cdo_3208_2013,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3208/2013,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3208_2013.txt
CzCDC_SupC020836,bad,rozhodnuti-30_Cdo_3038_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3038/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3038_2016.txt
