Source,Target,Weight
RuleAbstractNouns,atl,0.26932179889457974
RuleAbstractNouns,cli,0.2606191560207871
RuleCaseRepetition,RuleCaseRepetition.max_repetition_frac,0.27819141577223877
RuleCaseRepetition,RuleCaseRepetition.max_repetition_frac.v,0.28551960100908086
RuleCaseRepetition,RuleGPwordorder,0.2957625521109001
RuleCaseRepetition,RuleInfVerbDistance,0.27197820730931976
RuleCaseRepetition,RuleLiteraryStyle,0.4087129790948845
RuleCaseRepetition,RuleLongSentences.max_length,0.9150522658009638
RuleCaseRepetition,RuleMultiPartVerbs,0.48903240920166374
RuleCaseRepetition,RuleMultiPartVerbs.max_distance.v,0.4069170246463083
RuleCaseRepetition,RulePassive,0.4154062233706997
RuleCaseRepetition,RulePredAtClauseBeginning,0.6449958647560303
RuleCaseRepetition,RulePredAtClauseBeginning.max_order,0.5682429571105315
RuleCaseRepetition,RulePredAtClauseBeginning.max_order.v,0.49440883850162237
RuleCaseRepetition,RulePredObjDistance,0.5039777215661125
RuleCaseRepetition,RulePredObjDistance.max_distance,0.25262588936456754
RuleCaseRepetition,RulePredObjDistance.max_distance.v,0.38911084179551503
RuleCaseRepetition,RulePredSubjDistance,0.4198139230231725
RuleCaseRepetition,RulePredSubjDistance.max_distance,0.31033542296896904
RuleCaseRepetition,RulePredSubjDistance.max_distance.v,0.5026992851080825
RuleCaseRepetition,RuleTooFewVerbs,0.3035368108792556
RuleCaseRepetition,RuleTooFewVerbs.min_verb_frac,0.7657798009706952
RuleCaseRepetition,RuleTooManyNegations,0.6845092798809165
RuleCaseRepetition,RuleTooManyNegations.max_allowable_negations,0.43052988133406356
RuleCaseRepetition,RuleTooManyNegations.max_negation_frac,0.3911619379229174
RuleCaseRepetition,RuleTooManyNominalConstructions,0.6470218700356106
RuleCaseRepetition,RuleTooManyNominalConstructions.max_allowable_nouns,0.6527377432693302
RuleCaseRepetition,RuleTooManyNominalConstructions.max_allowable_nouns.v,0.36692335689102956
RuleCaseRepetition,RuleTooManyNominalConstructions.max_noun_frac.v,0.2533982253069615
RuleCaseRepetition,activity,0.6602890467945515
RuleCaseRepetition,ari,0.9635971610267905
RuleCaseRepetition,atl,0.5194473080428446
RuleCaseRepetition,cli,0.2874712689606623
RuleCaseRepetition,fkgl,0.9464259364508575
RuleCaseRepetition,fre,0.6975643703067386
RuleCaseRepetition,gf,0.9418372768991892
RuleCaseRepetition,mamr,0.5983599086697847
RuleCaseRepetition,sent_count,0.2900730047091725
RuleCaseRepetition,smog,0.9203563690616653
RuleCaseRepetition,verb_dist,0.5458557597070669
RuleCaseRepetition,word_count,0.2596896757057877
RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count.v,0.611329414101577
RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_frac,0.8164365902066255
RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_frac.v,0.7979314228933025
RuleCaseRepetition.max_repetition_count,RuleDoubleAdpos,0.2561604669258132
RuleCaseRepetition.max_repetition_count,activity,0.36353241974454564
RuleCaseRepetition.max_repetition_count,atl,0.3408966849985939
RuleCaseRepetition.max_repetition_count,cli,0.42180217172070356
RuleCaseRepetition.max_repetition_count,fre,0.3621214113884091
RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_count,0.611329414101577
RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac,0.48474618504441774
RuleCaseRepetition.max_repetition_count.v,RuleCaseRepetition.max_repetition_frac.v,0.49479680352072153
RuleCaseRepetition.max_repetition_count.v,RuleDoubleAdpos,0.27611381774478916
RuleCaseRepetition.max_repetition_count.v,RuleTooManyNominalConstructions.max_noun_frac,0.2830841686980425
RuleCaseRepetition.max_repetition_count.v,atl,0.26016399882066576
RuleCaseRepetition.max_repetition_count.v,cli,0.32733302773882683
RuleCaseRepetition.max_repetition_count.v,entropy,0.25506813165760645
RuleCaseRepetition.max_repetition_count.v,fre,0.29707504128653006
RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition,0.27819141577223877
RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_count,0.8164365902066255
RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_count.v,0.48474618504441774
RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac.v,0.9863742959228847
RuleCaseRepetition.max_repetition_frac,RuleLongSentences.max_length,0.2712322670245334
RuleCaseRepetition.max_repetition_frac,RulePredAtClauseBeginning,0.38474317690186133
RuleCaseRepetition.max_repetition_frac,RulePredSubjDistance,0.2689678087878234
RuleCaseRepetition.max_repetition_frac,RuleTooFewVerbs.min_verb_frac,0.36337366050644804
RuleCaseRepetition.max_repetition_frac,RuleTooManyNegations.max_negation_frac,0.28567944460855094
RuleCaseRepetition.max_repetition_frac,RuleTooManyNominalConstructions,0.34334158988731134
RuleCaseRepetition.max_repetition_frac,RuleTooManyNominalConstructions.max_allowable_nouns,0.37574218097404183
RuleCaseRepetition.max_repetition_frac,activity,0.49238807525342265
RuleCaseRepetition.max_repetition_frac,ari,0.3540000624971603
RuleCaseRepetition.max_repetition_frac,fkgl,0.3815506350604875
RuleCaseRepetition.max_repetition_frac,fre,0.4353371144967146
RuleCaseRepetition.max_repetition_frac,gf,0.3423231776107776
RuleCaseRepetition.max_repetition_frac,mamr,0.26287489492604843
RuleCaseRepetition.max_repetition_frac,smog,0.3733673155654093
RuleCaseRepetition.max_repetition_frac.v,RuleCaseRepetition,0.28551960100908086
RuleCaseRepetition.max_repetition_frac.v,RuleCaseRepetition.max_repetition_count,0.7979314228933025
RuleCaseRepetition.max_repetition_frac.v,RuleCaseRepetition.max_repetition_count.v,0.49479680352072153
RuleCaseRepetition.max_repetition_frac.v,RuleCaseRepetition.max_repetition_frac,0.9863742959228847
RuleCaseRepetition.max_repetition_frac.v,RuleLongSentences.max_length,0.2667816397055611
RuleCaseRepetition.max_repetition_frac.v,RulePredAtClauseBeginning,0.36930428907383367
RuleCaseRepetition.max_repetition_frac.v,RulePredSubjDistance,0.2575651351971963
RuleCaseRepetition.max_repetition_frac.v,RuleTooFewVerbs.min_verb_frac,0.35305294510003304
RuleCaseRepetition.max_repetition_frac.v,RuleTooManyNegations.max_negation_frac,0.292731342235898
RuleCaseRepetition.max_repetition_frac.v,RuleTooManyNominalConstructions,0.32356023312508203
RuleCaseRepetition.max_repetition_frac.v,RuleTooManyNominalConstructions.max_allowable_nouns,0.35831273622950355
RuleCaseRepetition.max_repetition_frac.v,activity,0.47798969357314025
RuleCaseRepetition.max_repetition_frac.v,ari,0.3554820400648723
RuleCaseRepetition.max_repetition_frac.v,fkgl,0.3856813836575389
RuleCaseRepetition.max_repetition_frac.v,fre,0.4424585649919756
RuleCaseRepetition.max_repetition_frac.v,gf,0.34302291612784636
RuleCaseRepetition.max_repetition_frac.v,mamr,0.2617547296910302
RuleCaseRepetition.max_repetition_frac.v,smog,0.37400183364008743
RuleDoubleAdpos,RuleCaseRepetition.max_repetition_count,0.2561604669258132
RuleDoubleAdpos,RuleCaseRepetition.max_repetition_count.v,0.27611381774478916
RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance.v,0.40122581188298617
RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance.v,0.47652651260002465
RuleDoubleAdpos.max_allowable_distance,RuleTooManyNominalConstructions.max_allowable_nouns.v,0.2801604118553075
RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleAdpos,0.40122581188298617
RuleDoubleAdpos.max_allowable_distance.v,RuleDoubleAdpos.max_allowable_distance,0.47652651260002465
RuleDoubleAdpos.max_allowable_distance.v,RuleMultiPartVerbs.max_distance.v,0.2586050939960819
RuleDoubleAdpos.max_allowable_distance.v,char_count,0.4111959522034542
RuleDoubleAdpos.max_allowable_distance.v,entropy,0.4698479075570401
RuleDoubleAdpos.max_allowable_distance.v,hpoint,0.4418605311407322
RuleDoubleAdpos.max_allowable_distance.v,num_hapax,0.3523180322883629
RuleDoubleAdpos.max_allowable_distance.v,sent_count,0.29292567955324694
RuleDoubleAdpos.max_allowable_distance.v,syllab_count,0.4098954489106315
RuleDoubleAdpos.max_allowable_distance.v,ttr,0.3828950241625111
RuleDoubleAdpos.max_allowable_distance.v,word_count,0.4190872056345727
RuleFunctionWordRepetition,RulePredSubjDistance.max_distance,0.40161030523635366
RuleFunctionWordRepetition,maentropy.v,0.5695654616269238
RuleFunctionWordRepetition,mattr.v,0.4169847839973172
RuleGPwordorder,RuleCaseRepetition,0.2957625521109001
RuleGPwordorder,RuleInfVerbDistance,0.2901291899636071
RuleGPwordorder,RuleLongSentences.max_length,0.3456943110266829
RuleGPwordorder,RulePredAtClauseBeginning,0.271806760929907
RuleGPwordorder,RulePredSubjDistance,0.34442367349609493
RuleGPwordorder,RuleTooFewVerbs.min_verb_frac,0.36061380798181847
RuleGPwordorder,RuleTooManyNegations,0.3176313113546979
RuleGPwordorder,RuleTooManyNominalConstructions,0.3665237208338095
RuleGPwordorder,RuleTooManyNominalConstructions.max_allowable_nouns,0.26643383732209225
RuleGPwordorder,activity,0.29265109653563043
RuleGPwordorder,ari,0.31064359736499997
RuleGPwordorder,atl,0.2852069630477131
RuleGPwordorder,fkgl,0.2634115248260214
RuleGPwordorder,gf,0.28968575082435505
RuleGPwordorder,mamr,0.2975644826852581
RuleGPwordorder,mattr,0.2513762395387016
RuleGPwordorder,smog,0.28444898661518825
RuleGPwordorder,verb_dist,0.3051136973314212
RuleInfVerbDistance,RuleCaseRepetition,0.27197820730931976
RuleInfVerbDistance,RuleGPwordorder,0.2901291899636071
RuleInfVerbDistance,RuleLongSentences.max_length,0.3362116026886749
RuleInfVerbDistance,RuleMultiPartVerbs,0.37679246992051535
RuleInfVerbDistance,RulePassive,0.3083587089819256
RuleInfVerbDistance,RulePredAtClauseBeginning,0.572817136202275
RuleInfVerbDistance,RulePredAtClauseBeginning.max_order,0.3257079084303109
RuleInfVerbDistance,RulePredObjDistance,0.3020335694149108
RuleInfVerbDistance,RulePredSubjDistance,0.32768753396657185
RuleInfVerbDistance,RuleTooFewVerbs.min_verb_frac,0.636575830076342
RuleInfVerbDistance,RuleTooFewVerbs.min_verb_frac.v,0.3386156363494517
RuleInfVerbDistance,RuleTooManyNominalConstructions,0.5714485722717586
RuleInfVerbDistance,RuleTooManyNominalConstructions.max_allowable_nouns,0.4845073637767713
RuleInfVerbDistance,activity,0.6595616196475854
RuleInfVerbDistance,ari,0.2704533223869971
RuleInfVerbDistance,atl,0.3449036695945767
RuleInfVerbDistance,cli,0.2740879139363752
RuleInfVerbDistance,gf,0.2923529723000546
RuleInfVerbDistance,mamr,0.46967236356651804
RuleInfVerbDistance,sent_count,0.2735344925681153
RuleInfVerbDistance,smog,0.29305223204113173
RuleInfVerbDistance,verb_dist,0.5814126344692679
RuleInfVerbDistance.max_distance.v,char_count,0.3739792621166049
RuleInfVerbDistance.max_distance.v,entropy,0.40700108514871647
RuleInfVerbDistance.max_distance.v,hpoint,0.41388755980343855
RuleInfVerbDistance.max_distance.v,num_hapax,0.3316969079919256
RuleInfVerbDistance.max_distance.v,sent_count,0.2714870393352947
RuleInfVerbDistance.max_distance.v,syllab_count,0.373502958821923
RuleInfVerbDistance.max_distance.v,ttr,0.3754385845484855
RuleInfVerbDistance.max_distance.v,word_count,0.3740994613621672
RuleLiteraryStyle,RuleCaseRepetition,0.4087129790948845
RuleLiteraryStyle,RuleLongSentences.max_length,0.3404092915950502
RuleLiteraryStyle,RulePassive,0.2662248139557844
RuleLiteraryStyle,RulePredAtClauseBeginning,0.2649677426858337
RuleLiteraryStyle,RulePredAtClauseBeginning.max_order.v,0.25334641786468964
RuleLiteraryStyle,RuleTooFewVerbs.min_verb_frac,0.25174401026314647
RuleLiteraryStyle,RuleTooManyNegations,0.3652957168728727
RuleLiteraryStyle,activity,0.27626459723486657
RuleLiteraryStyle,ari,0.37782616672920155
RuleLiteraryStyle,fkgl,0.37707692751409033
