KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class
CzCDC_ConC017986,3-1070-13_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,3-1070-13_1.txt,III. US 1070/13,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC021447,2-3665-15_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-3665-15_1.txt,II. US 3665/15,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC021979,2-340-17_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-340-17_1.txt,II. US 340/17,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC022477,2-3161-08_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-3161-08_1.txt,II. US 3161/08,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC023195,2-2849-16_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-2849-16_1.txt,II. US 2849/16,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC023358,2-2775-11_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-2775-11_1.txt,II. US 2775/11,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC023719,2-262-05,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-262-05.txt,II. US 262/05,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC026888,2-1283-08_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-1283-08_1.txt,II. US 1283/08,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC027004,2-1234-17_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,2-1234-17_1.txt,II. US 1234/17,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC028386,1-712-06_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-712-06_1.txt,I. US 712/06,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC031624,1-317-15_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-317-15_1.txt,I. US 317/15,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC032261,1-2874-16_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-2874-16_1.txt,I. US 2874/16,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC032651,1-2694-09_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-2694-09_1.txt,I. US 2694/09,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC033946,1-2107-09_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-2107-09_1.txt,I. US 2107/09,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC034663,1-1798-07_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-1798-07_1.txt,I. US 1798/07,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC034808,1-1733-16_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-1733-16_1.txt,I. US 1733/16,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC035639,1-1401-15_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-1401-15_1.txt,I. US 1401/15,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_ConC036048,1-1217-13_1,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/ConCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,1-1217-13_1.txt,I. US 1217/13,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA002972,0092_9As__1600077_20161103131451_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0092_9As__1600077_20161103131451_prevedeno.txt,9 As 92/2016-77,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA003986,0155_9As__1400032_20141121075230_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0155_9As__1400032_20141121075230_prevedeno.txt,9 As 155/2014-32,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC000865,rozhodnuti-8_Tdo_599_2007,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-8_Tdo_599_2007.txt,8 Tdo 599/2007,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA006805,0010_8As__120_20130926064213_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0010_8As__120_20130926064213_prevedeno.txt,8 As 10/2012-47,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC003103,rozhodnuti-7_Tdo_825_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-7_Tdo_825_2008.txt,7 Tdo 825/2008,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA009825,0013_7As__1700045_20171102091836_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0013_7As__1700045_20171102091836_prevedeno.txt,7 As 13/2017-45,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA009960,0106_7As__1500067_20150817082732_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0106_7As__1500067_20150817082732_prevedeno.txt,7 As 106/2015-67,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA010449,0034_5Afs_1200002_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0034_5Afs_1200002_prevedeno.txt,7 Afs 61/2006-89,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC005639,rozhodnuti-6_Tdo_520_2011,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-6_Tdo_520_2011.txt,6 Tdo 520/2011,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC006406,rozhodnuti-6_Tdo_188_2005,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-6_Tdo_188_2005.txt,6 Tdo 188/2005,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC006505,rozhodnuti-6_Tdo_1624_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-6_Tdo_1624_2008.txt,6 Tdo 1624/2008,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC006869,rozhodnuti-6_Tdo_1424_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-6_Tdo_1424_2008.txt,6 Tdo 1424/2008,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC007262,rozhodnuti-6_Tdo_1237_2007,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-6_Tdo_1237_2007.txt,6 Tdo 1237/2007,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA014171,0015_6Ads_1300014_20180208134818_20180413122113_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0015_6Ads_1300014_20180208134818_20180413122113_prevedeno.txt,6 Ads 15/2013-14,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC008414,rozhodnuti-5_Tdo_438_2017,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-5_Tdo_438_2017.txt,5 Tdo 438/2017,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA015220,0008_5As__0600059A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0008_5As__0600059A_prevedeno.txt,5 As 8/2006-59,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA015379,0059_5As__120_20120626011623_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0059_5As__120_20120626011623_prevedeno.txt,5 As 59/2012-30,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA015517,0041_5As__1500035_20160607093855_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0041_5As__1500035_20160607093855_prevedeno.txt,5 As 41/2015-35,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA015644,0003_5As__1600020_20160425135513_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0003_5As__1600020_20160425135513_prevedeno.txt,5 As 3/2016-20,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA015836,0020_5As__0900_0aca9b7b_dd63_4d0b_914c_4d832caeb3a9_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0020_5As__0900_0aca9b7b_dd63_4d0b_914c_4d832caeb3a9_prevedeno.txt,5 As 20/2009-74,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA015872,0019_5As__100_20110316023602_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0019_5As__100_20110316023602_prevedeno.txt,5 As 19/2010 - 42,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA016211,0004_5Aps_11_20111003095507_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0004_5Aps_11_20111003095507_prevedeno.txt,5 Aps 4/2011-326,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA016272,0007_5Ans_130_20131205101157_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0007_5Ans_130_20131205101157_prevedeno.txt,5 Ans 7/2013-21,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA017242,0128_5Afs_130_20140214135346_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0128_5Afs_130_20140214135346_prevedeno.txt,5 Afs 128/2013-32,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA017315,0011_5Afs_0600077A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0011_5Afs_0600077A_prevedeno.txt,5 Afs 11/2006 - 77,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA017317,0109_5Afs_1500035_20160608083135_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0109_5Afs_1500035_20160608083135_prevedeno.txt,5 Afs 109/2015-35,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC009353,rozhodnuti-4_Tz_51_2009,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-4_Tz_51_2009.txt,4 Tz 51/2009,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC010423,rozhodnuti-4_Tdo_268_2015,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-4_Tdo_268_2015.txt,4 Tdo 268/2015,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC010946,rozhodnuti-4_Tdo_128_2014,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-4_Tdo_128_2014.txt,4 Tdo 128/2014,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA018688,0040_4As__0800050A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0040_4As__0800050A_prevedeno.txt,4 As 40/2008-50,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA018761,0017_4As__1300001_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0017_4As__1300001_prevedeno.txt,4 As 31/2010-73,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA020303,0156_4Ads_1400029_20140918075555_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0156_4Ads_1400029_20140918075555_prevedeno.txt,4 Ads 156/2014-29,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC013599,rozhodnuti-33_Cdo_2924_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-33_Cdo_2924_2016.txt,33 Cdo 2924/2016,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC014518,rozhodnuti-33_Cdo_1232_2010,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-33_Cdo_1232_2010.txt,33 Cdo 1232/2010,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC015261,rozhodnuti-32_Cdo_626_2010,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_626_2010.txt,32 Cdo 626/2010,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC016118,rozhodnuti-32_Cdo_3525_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_3525_2016.txt,32 Cdo 3525/2016,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC016878,rozhodnuti-32_Cdo_1917_2011,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_1917_2011.txt,32 Cdo 1917/2011,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC017244,rozhodnuti-32_Cdo_111_2014,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_111_2014.txt,32 Cdo 111/2014,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC017281,rozhodnuti-32_Cdo_1024_2013,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-32_Cdo_1024_2013.txt,32 Cdo 1024/2013,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC017625,rozhodnuti-30_Nd_15_2018,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Nd_15_2018.txt,30 Nd 15/2018,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC018829,rozhodnuti-30_Cdo_4890_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_4890_2016.txt,30 Cdo 4890/2016,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC019625,rozhodnuti-30_Cdo_4051_2011,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_4051_2011.txt,30 Cdo 4051/2011,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC020186,rozhodnuti-30_Cdo_3550_2010,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_3550_2010.txt,30 Cdo 3550/2010,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC020615,rozhodnuti-30_Cdo_3208_2013,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_3208_2013.txt,30 Cdo 3208/2013,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC020836,rozhodnuti-30_Cdo_3038_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_3038_2016.txt,30 Cdo 3038/2016,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC021329,rozhodnuti-30_Cdo_2626_2018,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_2626_2018.txt,30 Cdo 2626/2018,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC022650,rozhodnuti-30_Cdo_1602_2004,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_1602_2004.txt,30 Cdo 1602/2004,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC023294,rozhodnuti-30_Cdo_1101_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-30_Cdo_1101_2016.txt,30 Cdo 1101/2016,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC024183,rozhodnuti-3_Tdo_603_2015,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-3_Tdo_603_2015.txt,3 Tdo 603/2015,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC025409,rozhodnuti-3_Tdo_1372_2009,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-3_Tdo_1372_2009.txt,3 Tdo 1372/2009,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC025438,rozhodnuti-3_Tdo_1354_2009,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-3_Tdo_1354_2009.txt,3 Tdo 1354/2009,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
